path,recommended_location,owner,category,owner_confidence,category_confidence,risk
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-16_Hiking Trail Highlight Post.md,AI-Systems/Daily Note/2024-12-16_Hiking Trail Highlight Post.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-19_Carey Daily Log Summary.md,Review-Queue/Daily Note/2024-12-19_Carey Daily Log Summary.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-21_Rumbidzai Mugaro Science Query.md,AI-Systems/Daily Note/2024-12-21_Rumbidzai Mugaro Science Query.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-26_AI Content Creation Tool.md,AI-Systems/Daily Note/2024-12-26_AI Content Creation Tool.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-28_Tsvanzva meaning.md,AI-Systems/Daily Note/2024-12-28_Tsvanzva meaning.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-29_Meaning of Stone.md,AI-Systems/Uncertain/2024-12-29_Meaning of Stone.md,AI System,Uncertain,0.87,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-29_Pickaxe AI Tool Creation.md,AI-Systems/Daily Note/2024-12-29_Pickaxe AI Tool Creation.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-29_PicX API Integration Guide.md,AI-Systems/Daily Note/2024-12-29_PicX API Integration Guide.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2024-12-30_AI Tool Ideas.md,AI-Systems/Daily Note/2024-12-30_AI Tool Ideas.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-02_Creating a Book with ChatGPT.md,AI-Systems/AI Agent/2025-01-02_Creating a Book with ChatGPT.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-05_Kingdom Moves 2025.md,AI-Systems/Daily Note/2025-01-05_Kingdom Moves 2025.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-09_Gandhi's South Africa Journey.md,AI-Systems/Daily Note/2025-01-09_Gandhi's South Africa Journey.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-10_PagePilot.ai Integration Overview.md,AI-Systems/Product/2025-01-10_PagePilot.ai Integration Overview.md,AI System,Product,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-10_Shift Change Notice.md,AI-Systems/Uncertain/2025-01-10_Shift Change Notice.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-12_Day Summary for Mrs. Carey.md,AI-Systems/Uncertain/2025-01-12_Day Summary for Mrs. Carey.md,AI System,Uncertain,0.87,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-14_Acres in Hectare.md,AI-Systems/Daily Note/2025-01-14_Acres in Hectare.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-16_Namibia Presidents List.md,AI-Systems/Daily Note/2025-01-16_Namibia Presidents List.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-17_Daily Care Routine.md,Review-Queue/Daily Note/2025-01-17_Daily Care Routine.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-18_Brain Areas in Addiction.md,AI-Systems/Daily Note/2025-01-18_Brain Areas in Addiction.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-18_Daily Care Routine Summary.md,Review-Queue/Daily Note/2025-01-18_Daily Care Routine Summary.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-23_eBay Profile About Help.md,AI-Systems/Daily Note/2025-01-23_eBay Profile About Help.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-25_Convert PDFs to URLs.md,AI-Systems/Daily Note/2025-01-25_Convert PDFs to URLs.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-25_Text to HTML Tools.md,AI-Systems/Daily Note/2025-01-25_Text to HTML Tools.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-26_Delta Airlines Abbreviation.md,AI-Systems/AI Agent/2025-01-26_Delta Airlines Abbreviation.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-28_E-book title brainstorming.md,AI-Systems/Daily Note/2025-01-28_E-book title brainstorming.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-01-29_Non-profit Registration & Embassy Collaboration.md,AI-Systems/Daily Note/2025-01-29_Non-profit Registration & Embassy Collaboration.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-01_Human vs AI Writing.md,AI-Systems/Daily Note/2025-02-01_Human vs AI Writing.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-01_Mrs. Carey Daily Notes.md,Titus-Vault/Daily Note/2025-02-01_Mrs. Carey Daily Notes.md,Titus,Daily Note,0.95,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-02_Daily Care Summary.md,Titus-Vault/Daily Note/2025-02-02_Daily Care Summary.md,Titus,Daily Note,0.95,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-03_Daily Care Notes Summary.md,Review-Queue/Daily Note/2025-02-03_Daily Care Notes Summary.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-03_Daily Care Routine.md,Review-Queue/Daily Note/2025-02-03_Daily Care Routine.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-03_Passport Confiscation vs Denaturalization.md,AI-Systems/Daily Note/2025-02-03_Passport Confiscation vs Denaturalization.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-05_PICKAXE AI Product Description.md,AI-Systems/Product/2025-02-05_PICKAXE AI Product Description.md,AI System,Product,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-07_Ride and Mail Update.md,AI-Systems/Daily Note/2025-02-07_Ride and Mail Update.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-08_Daily Care Routine Summary.md,Review-Queue/Daily Note/2025-02-08_Daily Care Routine Summary.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-09_Finding Michael Ball.md,AI-Systems/Daily Note/2025-02-09_Finding Michael Ball.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-09_KWD to USD Conversion.md,AI-Systems/Daily Note/2025-02-09_KWD to USD Conversion.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-11_Adding Plugins to OBS.md,AI-Systems/Uncertain/2025-02-11_Adding Plugins to OBS.md,AI System,Uncertain,0.87,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-12_Ananias and Sapphira Story.md,AI-Systems/Daily Note/2025-02-12_Ananias and Sapphira Story.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-12_Prompt Rewriting Request.md,AI-Systems/AI Agent/2025-02-12_Prompt Rewriting Request.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-12_Seattle Spring Break Dates.md,AI-Systems/Daily Note/2025-02-12_Seattle Spring Break Dates.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-13_7-Day Resistance Plan.md,AI-Systems/Daily Note/2025-02-13_7-Day Resistance Plan.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-13_Pickaxe AI Monetization Tools.md,AI-Systems/Daily Note/2025-02-13_Pickaxe AI Monetization Tools.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-17_ChatGPT Mastery Guide.md,AI-Systems/AI Agent/2025-02-17_ChatGPT Mastery Guide.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-17_Unspoken Fear and Scaling.md,AI-Systems/Daily Note/2025-02-17_Unspoken Fear and Scaling.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-19_Bullet Train Speeds.md,AI-Systems/Daily Note/2025-02-19_Bullet Train Speeds.md,AI System,Daily Note,0.95,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-20_AI Tools for Efficiency.md,AI-Systems/Uncertain/2025-02-20_AI Tools for Efficiency.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-20_App Automation Development Guide.md,AI-Systems/Daily Note/2025-02-20_App Automation Development Guide.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-20_High-Quality Response Prompt.md,AI-Systems/AI Agent/2025-02-20_High-Quality Response Prompt.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-22_Carey's Daily Summary.md,Titus-Vault/Daily Note/2025-02-22_Carey's Daily Summary.md,Titus,Daily Note,0.95,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-22_How to Create Slideshow.md,AI-Systems/Daily Note/2025-02-22_How to Create Slideshow.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-02-25_Daily Care Routine.md,Review-Queue/Daily Note/2025-02-25_Daily Care Routine.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-02_Fast Charging Options EV.md,AI-Systems/Daily Note/2025-03-02_Fast Charging Options EV.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-03_Alaska Airlines Seat Map.md,AI-Systems/Daily Note/2025-03-03_Alaska Airlines Seat Map.md,AI System,Daily Note,0.95,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-07_Daily Care Summary.md,Review-Queue/Daily Note/2025-03-07_Daily Care Summary.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-08_LSSC Scam Warning.md,Family-Vault/Uncertain/2025-03-08_LSSC Scam Warning.md,Shared Family,Uncertain,0.95,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-09_Daily Care Summary.md,Review-Queue/Daily Note/2025-03-09_Daily Care Summary.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-13_Seattle Beasiswa dan Program.md,AI-Systems/Daily Note/2025-03-13_Seattle Beasiswa dan Program.md,AI System,Daily Note,0.95,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-17_No-code App Platforms.md,AI-Systems/Daily Note/2025-03-17_No-code App Platforms.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-17_PHSC 201 Creationism Project.md,AI-Systems/Project/2025-03-17_PHSC 201 Creationism Project.md,AI System,Project,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-20_Free AI Tools Gmail.md,AI-Systems/Daily Note/2025-03-20_Free AI Tools Gmail.md,AI System,Daily Note,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-21_Daily Care Summary.md,Review-Queue/Daily Note/2025-03-21_Daily Care Summary.md,Uncertain,Daily Note,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-22_Trump Administration and DACA.md,AI-Systems/Daily Note/2025-03-22_Trump Administration and DACA.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-24_Free AI Resume Builders.md,Titus-Vault/Career/2025-03-24_Free AI Resume Builders.md,Titus,Career,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-26_Washington Registration Renewal Process.md,AI-Systems/Daily Note/2025-03-26_Washington Registration Renewal Process.md,AI System,Daily Note,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault-COMPLETE/Conversations/AI-Technology/2025-03-27_Seven Years From Now.md,AI-Systems/Certification/2025-03-27_Seven Years From Now.md,AI System,Certification,0.87,0.98,Low
